회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,매출액영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,도입기,성숙기,성장기,쇠퇴기,부실판단
(주)모음,77758,2022,-2.77,-3.22,-2.14,-0.74,73.02,35.7,337.47,260.43,66.37,-16.06,0.64,43.47,22.86,-7.93,-2.03,-0.63,0.92,0.73,0.26,1.05,-0.0265113890410936,-3.803685263353029,-3.8,-2.51,-4.77,-6.76,-0.67,2965.79,14.8,48.79,5.14,-12.25,61.5,2.8780429995722208,32.39,13.11,9.46,3.22,2.82,4.97,6.54,23.0,0,0,0,1,1.0
주식회사정성파트너스,94588,2022,0.88,1.35,0.75,13.86,245.29,245.29,576.58,17.9,55.26,3.84,45.19,6.49,14.78,35.68,4.8,83.41,-0.73,-1.63,-30.55,13.44,0.0785970804130985,-1.849005236372436,-1.85,-15.48,-0.74,-26.07,0.84,1248.66,9.96,11.16,184.64,45.18,74.81,0.0539252408659748,0.0,0.76,0.06,0.06,0.05,0.06,0.76,15.0,0,0,0,1,1.0
진흥문화(주),61908,2020,-4.21,-6.27,-2.54,-7.23,180.2,156.82,152.13,44.19,40.51,14.06,21.61,31.58,39.66,-10.14,-4.25,-12.07,-1.58,-1.64,-4.8,2.89,-0.0416108136530108,-5.794699981691649,-5.79,-8.07,-4.71,-5.87,-1.52,673.61,4.63,7.18,13.18,-91.52,-27.69,0.3512474908531591,1.74,1.21,0.54,0.35,0.34,0.5,1.07,31.0,0,0,0,1,1.0
(주)모팜,44556,2018,-17.27,-27.39,-10.58,-10.82,111.75,103.44,158.1,142.02,38.62,6.47,7.89,61.49,38.75,-40.46,-22.77,-20.02,1.76,1.61,1.8,0.68,-0.3060394607551643,-15.672752561261452,-15.67,5.52,-36.15,-7.71,-9.5,-6141.11,-9.72,-39.18,-9.95,0.0,0.0,0.9773504173645116,2.22,1.76,3.74,1.14,0.89,1.98,1.63,26.0,0,0,0,1,1.0
(주)그레이프커뮤니케이션즈,13502,2016,-14.24,-42.26,-9.81,-15.64,42.21,42.21,221.68,167.17,23.22,-30.03,3.33,21.93,31.09,4.57,1.47,2.22,3.06,3.01,4.61,1.42,0.011355767617648,8.733988275922263,8.73,73.05,-1.55,-24.38,-1.6,1996.48,16.19,21.29,25.81,8.59,26.83,0.6272239303598764,4.31,3.62,0.82,0.66,0.65,0.8,3.62,28.0,0,0,0,1,1.0
(주)에스티산업개발,66327,2020,-2.17,-2.25,-2.12,-33.62,2.09,2.09,4528.9,4347.39,94.36,-91.95,0.35,1.96,2.16,-111.92,-5.4,-88.19,-2.61,-2.78,-46.14,43.88,-0.8534701970934269,-8.335304355193436,-8.34,-78.88,-1.76,-42.9,-1.51,455.21,2.74,2.84,43.43,-203.05,-27.17,0.063069435645528,18.89,1.12,0.06,0.06,0.06,0.06,1.12,12.0,0,0,0,1,1.0
주식회사엘탑,69266,2016,-11.08,-12.31,-8.73,-5.52,126.87,56.72,370.02,322.38,70.85,18.43,9.75,87.02,21.28,8.6,1.89,1.11,4.68,4.62,2.8,1.63,-0.1097379762012824,0.0,9.08,20.28,-32.83,5.47,-16.12,1567.95,9.25,90.57,5.86,18.96,89.14,0.0,6.91,4.68,14.11,1.71,1.65,9.78,1.98,20.0,0,0,0,1,1.0
주식회사지제이,82977,2018,-1.88,-2.01,-1.87,-8.74,2.69,2.69,12231.140099999922,7239.468699999984,93.2,-91.58,0.48,2.53,0.09,-186.5003,-5.25,-25.11,-1.67,-1.67,-8.01,16.37,-1.621661230966143,-5.735139061815677,-5.74,-64.73,-1.45,-21.87,-0.33,-117.65,-1.26,-1.3,-5.9,0.0,0.0,0.2142866960030391,6.69,4.41,0.22,0.21,0.21,0.22,4.41,11.0,0,0,0,1,1.0
(주)제이에이치프라자,94287,2022,-2.59,-2.83,-1.47,-48.02,413.26,413.26,130.56,1.73,51.92,2.35,55.92,3.1,43.37,-3.07,-0.94,-24.85,1.81,1.69,44.59,68.52,0.1759484328362515,62.93985471998022,62.94,81.16,62.42,134.79,62.5,1075.83,2.45,2.53,80.21,-30.98,95.01,0.0305939686034762,0.0,1.27,0.04,0.04,0.04,0.04,1.27,13.0,0,0,0,1,1.0
(주)대한트랜스,22870,2014,-6.72,-7.64,-4.45,-16.53,51.25,9.78,196.26,177.02,58.3,-29.13,0.06,30.63,33.75,-26.65,-10.65,-38.51,-2.22,-2.25,-8.73,9.86,-0.2684452802851916,-8.739231427567171,-8.74,-20.27,-2.51,-36.3,-1.27,-401.31,-2.94,-4.75,-10.92,0.0,0.0,0.2694702098844053,4.35,3.93,0.39,0.28,0.26,0.38,0.78,35.0,0,0,0,1,1.0
주식회사효성디앤피,27988,2015,-10.24,-22.65,-5.41,-8.96,131.95,110.87,112.12,110.53,23.89,16.65,0.95,68.76,47.14,31.05,17.71,27.01,-4.62,-4.63,-8.97,3.78,0.3415449109857205,-25.314739987578687,-25.31,1.87,-52.95,-12.35,-95.32,8614.89,24.26,1358.27,40.18,67.23,83.81,0.6039282361609389,1.23,1.08,3.02,0.66,0.52,1.24,0.89,36.0,0,0,0,1,1.0
(주)아름다운사람,67041,2020,-8.59,-9.73,-7.0,-10.99,39.19,35.9,438.81,351.49,71.91,-39.67,13.57,25.57,18.56,-82.64,-23.17,-41.04,-20.19,-20.32,-36.09,2.51,-0.4725644605509231,-20.73175026804856,-20.73,-47.48,-3.93,-34.97,-3.82,-1734.91,-14.91,-20.53,-23.41,0.0,0.0,0.6368388942606377,13.38,2.75,0.86,0.56,0.56,0.84,1.72,26.0,0,0,0,1,1.0
(주)진텍,63712,2018,-7.26,-12.01,-8.46,-4.94,39.63,24.41,0.0,0.0,70.45,-59.0,0.97,38.73,0.0,0.0,-18.17,-10.1,-13.71,-13.83,-7.96,1.73,8.495080444884767,3.073509869402254,3.07,39.44,-11.51,277.45,-3.31,170.91,1.58,2.75,0.92,-1092.44,-512.6746999999999,1.7114823307432545,12.44,7.85,2.92,1.8,1.74,2.62,5.15,22.0,0,0,0,1,1.0
(주)제이더블유엘,58276,2014,-0.77,-0.94,-0.93,-15.63,2.55,2.55,0.0,0.0,99.37,-91.9558,1.48,3.07,0.0,0.0,-5.26,-89.89,-0.33,-0.34,-5.83,84.12,-0.2913046928702115,-4.446739494599687,-4.45,-39.1,-2.69,7.99,-2.71,2492.91,2.7,2.81,45.37,-198.11,89.26,0.0596067350773515,8.09,1.47,0.06,0.06,0.06,0.06,1.47,14.0,0,0,0,1,1.0
금영정공(주),45822,2014,2.09,2.79,1.82,1.1,37.07,34.7,663.99,637.02,65.1,-52.47,11.75,30.91,13.09,-79.23,-15.68,-10.41,-18.2,-18.23,-12.13,2.13,-0.855989678266343,-16.25111636342787,-16.25,-0.36,-21.83,-12.73,-22.02,854.56,8.69,12.64,5.27,-197.57,-31.91,1.649200115031498,9.94,7.05,2.1,1.51,1.5,2.09,5.33,31.0,0,0,0,1,1.0
주식회사우람개발,88046,2019,-6.22,-8.58,-7.18,-5.76,586.17,165.12,0.0,0.0,83.59,82.69,111.53,99.7,0.0,0.0,22.74,18.62,32.6,32.57,26.66,7.87,-1.9595411923337696,0.0,-3.64,-3.71,30.86,544.19,-45.1,10053.16,34.58,85193.12,27.78,67.01,97.53,0.0,35.78,3.99,2173.56,1.22,1.22,290.6963999999998,1.22,7.0,0,0,0,1,1.0
수영피엔에스,86086,2019,-5.43,-7.01,-5.12,-8.63,33.56,27.48,1675.42,781.14,73.09,-29.23,0.01,14.77,5.63,-97.44,-10.2,-18.04,-6.58,-6.59,-11.65,5.16,-1.3237917831074515,-8.948360840862287,-8.95,-34.37,-2.4,-19.81,-1.99,70.41,0.64,0.76,1.09,-1253.8443,-512.6746999999999,0.5933995386778279,5.27,3.81,0.69,0.57,0.57,0.69,3.18,37.0,0,0,0,1,1.0
(주)뉴빛테크놀러지,71002,2016,-25.18,0.0,-9.81,-10.04,193.99,193.99,63.78,63.63,0.0,36.51,5.93,75.36,61.06,5.59,3.59,3.51,3.75,2.79,3.18,-1.09,-0.1663659251499967,-18.37242170088162,-18.37,-21.6,-6.63,-9.04,-24.59,973.74,9.68,380.73,9.92,35.39,57.66,0.9767104568279532,2.19,1.14,33.02,1.02,0.88,3.83,1.14,19.0,0,0,0,1,1.0
주식회사시클리드,89852,2020,-4.3,-5.69,-2.3,-170.57,182.88,182.88,114.97,71.52,40.41,27.58,135.07,60.85,46.52,142.6,49.39929999999984,288.6133999999873,0.42,-0.07,-3.69,20.91,1.232535795401161,0.0,89.19,187.11,23.64,5.33,-1.67,10294.19,50.85,216.03,442.68739999999616,76.16,98.83,0.0,9.58,0.03,0.06,0.02,0.02,0.04,0.03,10.0,0,0,0,1,1.0
주식회사원하이테크,82539,2020,-0.27,-0.31,-0.25,-0.46,30.95,18.36,1382.04,475.27,80.62,-22.14,0.74,9.93,6.75,-115.9,-17.8,-33.9,-17.19,-17.19,-33.06,3.74,-1.297423433120234,0.0,-9.9,-39.72,-4.71,-3.03,-5.09,-574.32,-4.82,-5.52,-8.78,0.0,0.0,0.0,10.84,7.69,0.61,0.53,0.52,0.59,4.16,11.0,0,0,0,1,1.0
아이언에이지(주),90238,2022,-2.25,-3.77,-3.18,-2.37,46.2,41.73,0.0,0.0,84.58,-56.15,0.02,48.22,0.0,0.0,3.53,2.65,5.69,4.86,3.76,2.31,-2.7426024822478605,-6.995844399442906,-7.0,1.47,-13.7,0.06,-6.65,1425.42,16.82,34.74,12.53,21.16,65.51,1.3419780997781658,10.64,3.2,2.68,1.33,1.29,2.4,2.8,20.0,0,0,0,1,1.0
육군용인관사비티엘(주),58241,2014,-0.31,-0.32,-0.27,-3.76,151.39,151.39,698.61,41.15,82.78,2.65,52.22,7.8,12.52,-2.86,-4.96,-4.98,4.96,4.96,62.337399999999946,75.74,-0.0718404879849774,-3.720361400836605,-3.72,19.23,-5.26,-5.51,0.0,1527.38,5.06,0.0,70.76,-7.03,0.0,0.0714392287983047,0.0,1.0,0.0,1.0,0.07,0.08,1.0,14.0,0,0,0,1,1.0
유일디앤티(주),86978,2020,-17.76,-20.21,-11.42,-781.1860999999999,217.96,217.96,180.08,38.56,56.51,16.24,0.07,30.01,35.7,5.7,2.25,288.6133999999873,-3.68,-4.21,-488.3853,143.22209999999956,0.2718693397257942,-22.37134656525652,-22.37,-25.55,-20.92,-92.7,-79.92,1846.43,7.25,41.35,442.68739999999616,27.29,77.44,0.0019656846742718,1.33,0.03,0.0,0.0,0.0,0.01,0.02,11.0,0,0,0,1,1.0
주식회사리지스,52827,2018,-9.79,-11.25,-10.42,-170.61,5.64,4.73,0.0,0.0,92.6,-12.81,1.28,0.77,0.0,0.0,-6.08,-119.1,-13.55,-13.56,-265.48,70.36,-1.2661970124959958,-28.125310234529632,-28.13,-30.04,-28.11,-52.94,-28.12,2463.27,12.23,12.34,200.33,-59.45,88.57,0.0610486131780788,9.68,7.85,0.05,0.05,0.05,0.05,6.56,17.0,0,0,0,1,1.0
텔코인주식회사,57804,2014,-7.35,-14.77,-2.92,-21.4,136.81,136.81,65.81,51.89,19.75,11.52,91.28,42.82,60.31,10.75,16.42,46.06,-0.91,-4.99,-35.87,-23.4,0.0478193681921066,4.222321610473815,4.22,58.56,-17.06,-45.65,-36.46,2563.57,16.87,2884.72,123.79,37.21,41.84,0.1363005206862388,3.3,0.39,18.11,0.36,0.14,0.22,0.39,24.0,0,0,0,1,1.0
에스피시멘트주식회사,74482,2020,-8.44,-13.11,-37.1845,-33.7,1.2671,0.96,0.0,0.0,104.92479999999988,-91.9558,0.2,79.21,0.0,0.0,-54.2358,-511.7595,-12.17,-17.4,-76.94,2.72,-6.385580229784572,-69.02980739441922,-71.0461,-85.5861,-89.09870000000001,-74.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.298806383510007,6.73,0.93,1.68,0.23,0.23,0.3,0.88,11.0,0,0,0,1,1.0
티안리코리아컨스트럭션주식회사,90487,2020,-50.83,-127.11,-37.1845,-781.1860999999999,209.98,209.98,480.62,272.69,33.1,51.65,1.25,98.62,17.22,-10.43,-1.89,-49.41,-2.55,-14.87,-389.98,-33.0408,-2.8245879221243264,-1.1202997258917555,-1.12,-1.54,41.87,-92.7,0.0,-6718.1146,-12.12,0.0,-236.507,0.0,0.0,0.038355108845073,0.04,0.04,0.0,0.04,0.04,3.26,0.04,7.0,0,0,0,1,1.0
(주)광진철구산업,70260,2015,13.92,21.8,8.31,49.4,117.23,117.23,148.17,101.72,38.11,7.06,0.03,48.05,40.29,-1.74,-0.37,-2.25,-2.62,-4.94,-30.44,-13.37,0.9703541336425752,-6.667622794559501,-6.67,-10.05,-3.31,-67.34,-3.21,117.11,0.89,1.75,5.27,-42.69,-94.49,0.1681887465807272,2.15,0.34,0.33,0.16,0.16,0.32,0.33,29.0,0,0,0,1,1.0
당진기업(주),54675,2018,-9.69,-16.51,-6.32,-25.01,86.92,85.1,187.53,140.47,38.26,-6.39,64.07,42.46,34.78,-21.24,-7.99,-33.56,-7.77,-8.96,-37.66,1.35,-0.0120162771475902,-10.899848250901286,-10.9,-20.43,-2.26,-29.08,-2.27,-142.11,-0.71,-1.23,-2.8,0.0,0.0,0.2525281015128788,3.57,0.54,0.44,0.24,0.24,0.43,0.53,33.0,0,0,0,1,1.0
주식회사케이티씨,40989,2020,-10.1,-21.3,-0.96,-13.85,386.34,382.65,10.45,2.38,4.49,6.17,110.58,8.32,90.54,-4.47,-13.27,-62.03,-0.75,-1.08,-17.67,18.75,-0.1488199448674716,-21.02003024913044,-21.02,-81.07,10.9,-41.79,-3.72,-3484.34,-4.04,-104.26,-58.62,0.0,0.0,0.068962670842633,9.54,0.26,1.74,0.21,0.06,0.08,0.26,25.0,0,0,0,1,1.0
(주)메디헬프라인,74524,2016,-23.94,-161.11,-19.77,-9.84,172.67,172.67,475.14,280.56,12.27,35.45,1.73,84.23,17.39,-112.1,-21.1,-10.84,-7.54,-10.34,-5.31,-1.17,-0.015105671167084,-6.108414978791841,-6.11,-16.59,185.49,56.28,92.66,-262.34,-15.47,-243.23,-7.7,0.0,0.0,2.008993880409939,4.54,2.33,41.58,1.95,1.95,18.87,2.17,21.0,0,0,0,1,1.0
형성개발(주),82150,2018,-22.93,-30.53,-17.54,-48.45,212.93,2.32,324.86,197.27,57.45,52.44,1.51,98.87,23.54,59.69,12.34,29.9,17.39,17.38,42.41,4.37,-0.6804217527534091,30.376890742289635,30.38,30.28,39.11,-9.19,-24.81,5725.1,16.55,5929.98,45.72,65.39,96.49,0.3619336476353972,270.16,22.17,111.33,0.41,0.41,37.28,0.41,12.0,0,0,0,1,1.0
주식회사연세메디플러스,86292,2019,-19.74,-21.62,-18.1,-31.15,109.28,14.51,1109.77,1106.54,83.74,8.49,0.79,99.8,8.27,197.60899999999896,16.81,24.51,26.71,26.7,38.94,10.8,8.495080444884767,0.0,43.85,43.85,42.4,173.45,114.48,6947.97,24.28,54655.38,41.78,58.68,95.65,0.0,10.62,5.01,1784.56,0.69,0.69,290.6963999999998,0.69,8.0,0,0,0,1,1.0
주식회사영텍스타일,16529,2014,-0.54,-1.48,-0.46,-0.21,99.14,44.82,571.7,512.54,31.21,-0.66,1.72,75.65,14.89,6.5,0.97,0.42,0.62,0.3,0.13,0.51,0.5663783954029487,0.0,4.06,6.57,-3.03,-13.55,-5.89,3777.52,20.22,121.15,9.17,4.63,26.1,0.0,15.54,6.66,12.81,2.28,2.25,8.92,3.01,27.0,0,0,0,1,1.0
에스앤피해운주식회사,53128,2020,-12.22,-12.92,-3.62,-14.68,391.59,388.92,42.04,27.53,27.99,56.51,12.27,75.89,70.4,-4.06,-3.03,-11.78,-2.29,-7.55,-31.84,-18.17,-0.0668611949018245,-7.185640104991077,-7.19,1.58,-27.02,-35.79,-24.88,-1729.25,-4.25,-24.51,-17.25,0.0,0.0,0.2463331489488005,1.61,0.33,1.22,0.26,0.24,0.86,0.33,17.0,0,0,0,1,1.0
세림섬유주식회사,24666,2014,-16.14,-17.66,-3.27,-230.5,299.05,299.02,25.36,21.89,18.48,34.76,0.14,52.22,79.77,0.24,0.36,13.53,0.71,-1.9,-134.92,-33.0408,-0.005808654143784,-1.295875806509348,-1.3,-2.44,-0.02,315.49,2514.323799999933,-126.31,-0.94,-2254.3295,-66.13,0.0,0.0,0.0141658364759201,16.33,0.03,485.41,0.03,0.01,0.03,0.03,26.0,0,0,0,1,1.0
(주)알톤스포츠,123750,2017,-45.0,-56.0,-22.0,-30.0,139.0,76.0,95.0,94.0,39.0,19.0,23.0,68.0,51.0,-51.7,-33.01,-49.06,-18.58,-18.72,-30.38,1.89,-0.429052774506221,-27.80354243025584,-27.8,-21.37,-38.35,-17.34,-18.31,-6718.1146,-17.0,-73.0,-23.0,0.0,0.0,0.7347372612237831,3.72,2.0,3.0,1.0,1.0,2.0,1.0,14.0,0,0,0,1,1.0
(주)진성전자,62068,2020,-9.59,-11.21,-8.38,-30.34,19.03,8.49,695.03,613.12,74.78,-62.44,3.0,14.68,12.58,-37.87,-5.51,-21.27,-3.79,-3.8,-16.75,7.58,1.0839365794677205,-30.36583854976394,-30.37,-32.01,-30.07,-49.62,-22.66,878.12,4.5,6.15,16.28,-130.66,5.6,0.2762117510804799,9.2,2.37,0.33,0.26,0.23,0.27,1.52,26.0,0,0,0,1,1.0
동궁종합건설(주),39038,2020,-10.11,-15.31,-8.95,-267.28,90.05,1.32,770.28,732.87,58.45,-8.38,0.36,75.83,11.49,-11.16,-1.46,-40.57,1.53,1.52,42.57,74.67,-0.0393196319923739,14.79820671220586,14.8,20.87,-0.82,-27.68,-0.89,2939.06,2.17,9.45,64.96,-62.46,77.54,0.0334752589426458,10.71,4.16,0.14,0.04,0.04,0.14,0.05,30.0,0,0,0,1,1.0
대흥산업(주),59852,2020,-1.1,-1.46,-0.83,-2.62,34.73,17.27,311.82,246.95,56.87,-39.14,0.03,20.83,24.28,3.79,0.59,1.75,3.64,3.64,10.88,9.43,1.3324737621679634,11.334149515723208,11.33,-25.92,28.3,72.97,37.14,1252.13,6.24,9.25,19.69,8.9,68.21,0.3171686934593703,26.75,2.52,0.54,0.33,0.33,0.45,1.3,38.0,0,0,0,1,1.0
(주)나누리라인,95154,2022,-2.52,-6.57,-0.81,-42.99,313.14,313.14,46.89,46.89,12.26,68.04,1.24,99.8,68.08,186.16,49.39929999999984,288.6133999999873,2.41,0.93,43.53,41.27,2.302126888402231,33.173176107354706,33.17,554.888699999998,-89.09870000000001,-30.21,0.0,22064.9,84.82,0.0,442.68739999999616,77.39,0.0,0.0187266267450982,88.33,0.04,0.05,0.02,0.02,0.05,0.04,19.0,0,0,0,1,1.0
주식회사대영특수고무,87349,2022,-1.16,-1.49,-0.98,-2.36,25.5,23.37,520.86,386.2,65.45,-46.34,4.13,15.86,16.11,-2.04,-0.34,-0.83,-3.84,-4.12,-10.5,6.13,-0.0049683341326726,-9.621448817015306,-9.62,22.91,-13.92,10.31,-11.93,2137.77,11.59,14.38,28.04,-2.97,53.2,0.4132064257015923,8.45,3.44,0.48,0.41,0.39,0.45,2.87,43.0,0,0,0,1,1.0
주)첨단실업,71309,2017,-2.63,-6.86,-2.52,-32.65,116.51,116.51,2237.85,889.97,36.73,6.29,2.3,44.35,4.28,5.21,0.21,2.81,1.88,0.96,12.9,4.97,-0.0076556688228712,-7.25671027542182,-7.26,0.56,-12.67,-4.99,-1.5,457.1,5.55,10.28,71.91,3.91,61.65,0.0772004896582825,16.01,0.17,0.14,0.08,0.07,0.13,0.17,22.0,0,0,0,1,1.0
지제이테크주식회사,78335,2017,-1.31,-1.81,-1.13,-2.64,43.67,23.88,614.21,273.16,62.3,-21.54,1.91,16.7,14.0,7.77,1.39,2.46,3.72,3.59,8.3,5.54,0.5555137784130275,2.984115039691225,2.98,158.08,-8.09,28.36,-10.31,1350.2,11.69,18.27,27.43,8.96,67.51,0.4262086677011826,9.43,5.77,0.63,0.57,0.43,0.49,3.68,16.0,0,0,0,1,1.0
유엔에이치인터내셔날주식회사,86423,2022,-3.23,-3.46,-2.11,-109.15,31.06,30.73,188.85,177.77,61.03,-42.43,12.44,19.11,34.62,-5.55,-1.96,-102.13,-1.15,-1.54,-80.33,39.28,-0.0227308650541913,-1.77033669959424,-1.77,-8.47,-0.04,-46.13,-0.04,174.47,0.9,1.11,46.43,-219.97,-104.57,0.0193478118495861,0.0,0.1,0.02,0.02,0.02,0.02,0.1,12.0,0,0,0,1,1.0
주식회사에이모,99111,2022,-123.65,-176.83,-37.1845,-129.75,88.88,88.88,1784.56,1508.71,66.21,-8.9,1.96,71.16,5.31,-186.26,-54.2358,-159.39,-36.4206,-37.1664,-159.8,0.14,0.9873875426895268,0.0,-50.67,-60.9,39.11,-42.98,38.09,-3098.18,-29.1387,-228.56,-52.31,0.0,0.0,0.0,4.44,0.71,5.07,0.6,0.6,3.64,0.71,8.0,0,0,0,1,1.0
주식회사사이트플레너스,69611,2015,-2.13,-2.44,-2.21,-2.59,13.8,11.4,0.0,0.0,90.41,-70.02,3.82,11.21,0.0,0.0,-5.98,-7.23,-3.91,-3.91,-4.73,2.49,-2.1947951823697265,-6.286482642651964,-6.29,-32.62,-1.42,31.44,-0.83,680.5,7.41,8.44,8.68,-83.35,76.37,0.854265939572638,84.59,8.93,0.97,0.83,0.83,0.96,6.14,20.0,0,0,0,1,1.0
(주)폭스코리아,78708,2017,-5.28,-9.57,-4.17,-2.61,147.85,53.15,375.45,226.99,43.53,22.84,3.16,70.59,21.03,22.32,4.44,2.65,7.57,7.53,4.52,0.8,0.0390309489729015,9.016347858181817,9.02,17.05,-6.4,46.17,-2.79,2839.58,16.24,57.01,10.17,26.02,52.4,1.5971028468659805,9.93,6.33,5.53,1.68,1.67,5.25,2.44,18.0,0,0,0,1,1.0
(주)잡플러스,97922,2022,-9.1,-11.6,-8.65,-5.43,24.37,24.37,1909.49,1787.93,74.56,-67.29,0.17,21.68,4.98,46.19,1.83,1.17,4.99,4.99,3.2,1.87,1.2233020925665965,-4.007711383196268,-4.01,8.68,-7.01,-5.78,-2.74,1926.23,25.79,39.54,16.19,7.24,33.54,1.5930848297213622,14.2,7.65,2.41,1.56,1.56,1.96,7.65,17.0,0,0,0,1,1.0
(주)세바로지스틱스코리아,30152,2022,-3.56,0.0,-1.68,-4.99,188.13,188.13,89.69,84.34,0.0,39.18,7.1,83.64,52.72,24.66,17.29,34.95,15.07,13.4,35.19,-4.41,0.0521854470488764,29.18031757685149,29.18,59.92,-34.86,34.31,-29.56,26236.93,25.27,13699.26,74.82,46.71,63.14,0.3377240074146181,0.63,0.5,151.34,0.49,0.38,1.63,0.5,28.0,0,0,0,1,1.0
한우물중공업(주),67114,2022,-29.43,-69.97,-21.79,-17.17,76.92,76.92,285.56,283.6,31.15,-16.97,3.48,56.58,25.94,57.09,11.37,9.8,-15.81,-16.21,-14.69,0.76,0.5089596707820664,-23.03574755207793,-23.04,-3.57,-39.07,-33.83,-42.78,5316.04,28.52,77.47,22.47,43.6,64.48,1.269371866092666,3.09,2.2,2.51,1.16,1.1,2.21,2.2,13.0,0,0,0,1,1.0
한국파워젠주식회사,78310,2018,-4.77,-5.01,-3.69,-49.42,9.82,9.82,341.08,152.71,73.69,-31.22,0.72,3.4,22.67,-9.63,-2.23,-32.45,-0.14,-0.14,-2.05,37.27,0.2013692671462701,-16.014390552824636,-16.01,-11.98,-16.15,75.05,-16.12,477.19,3.49,3.66,46.75,-69.41,42.61,0.0746846939325746,21.42,2.06,0.07,0.07,0.07,0.07,2.06,14.0,0,0,0,1,1.0
국제통신(주),44353,2015,-0.75,-0.86,-0.61,-1.8,30.34,21.95,440.69,425.21,71.02,-54.78,0.09,23.86,18.49,-33.85,-7.82,-22.2,-7.6,-8.49,-26.8,5.04,0.441750797525047,-12.245636813426447,-12.25,-48.39,12.43,-36.19,-1.46,63.17,0.52,0.87,1.54,-1253.8443,-512.6746999999999,0.338834700865678,2.59,1.21,0.56,0.35,0.32,0.47,0.97,19.0,0,0,0,1,1.0
(주)대세엠케어,50653,2014,-13.0,-295.3828,-10.69,-15.34,53.8,31.22,462.01,327.09,0.91,-26.89,1.74,31.31,17.79,0.0,-2.53,-3.69,-3.12,-3.13,-4.57,2.33,2.848221911007509,-3.292128732936216,-3.29,-1.04,-4.29,-32.73,-1.39,1297.81,13.93,20.95,19.99,-18.45,28.32,0.6969607605801184,8.09,3.76,1.04,0.69,0.69,0.99,2.21,32.0,0,0,0,1,1.0
호성흥업(주),20424,2022,-105.75,-164.54,-31.81,-781.1860999999999,2585.86,2585.86,43.03,1.52,19.33,26.38,102.3,27.45,69.92,-5.31,-3.58,-117.56,-1.51,-1.67,-55.1,3.83,-0.7467473990000791,-2.552847577359504,-2.55,3.77,-4.75,-17.21,-0.18,-201.81,-0.49,-0.68,-15.85,0.0,0.0,0.0306395841294815,6.96,0.11,0.04,0.03,0.03,0.04,0.11,56.0,0,0,0,1,1.0
주식회사킨스계기,61728,2016,-1.28,-1.49,-0.61,-2.07,75.28,49.08,90.66,82.48,40.92,-10.69,9.43,32.57,52.45,4.5,6.84,8.48,1.75,1.58,5.44,6.8,-0.0270735008732568,-2.699300376240482,-2.7,9.03,-7.5,7.06,195.87,2090.97,10.36,297.21,35.16,24.11,62.13,0.2947209503138907,2.09,1.46,12.64,0.81,0.29,0.42,0.94,37.0,0,0,0,1,1.0
대보실업(주),13626,2014,-5.11,-10.28,-2.05,-3.65,89.03,87.32,66.92,64.64,19.92,-4.25,2.61,34.48,59.91,-7.82,-12.33,-8.7,-2.36,-3.05,-5.55,0.52,-0.0898070568990112,-4.317984447176697,-4.32,4.47,-8.37,-13.06,-49.78,-2931.11,-2.67,-2254.3295,-4.76,0.0,0.0,0.5610669163828275,2.48,1.71,516.09,1.42,0.55,0.82,1.66,35.0,0,0,0,1,1.0
주식회사아이리시스,89346,2022,-40.81,-120.84,-37.1845,-176.25,42.68,21.55,0.0,0.0,77.91,-91.9558,3.06,85.92,0.0,0.0,13.19,38.88,-36.4206,-37.1664,-185.41,35.04,8.495080444884767,0.0,-53.48,-47.08,-73.24,-63.2,-92.61,2055.23,85.13,2792.96,159.35,24.4,55.28,0.0,1.6,0.65,2.41,0.34,0.34,1.6,0.43,12.0,0,0,0,1,1.0
아시아중공업(주),62194,2020,-6.5,-7.14,-4.04,-21.31,96.94,67.77,163.98,55.53,56.56,-0.64,25.59,20.39,37.88,-32.3,-10.4,-49.21,-8.04,-8.11,-38.49,9.38,-0.325797877635859,25.32143263357745,25.32,-23.18,49.5,-39.94,50.07,-1248.71,-3.23,-4.07,-17.05,0.0,0.0,0.1894112151340297,3.9,1.17,0.29,0.21,0.21,0.29,0.81,25.0,0,0,0,1,1.0
대진아이엠주식회사,53873,2021,-12.54,-47.37,-6.14,-4.5,124.5,106.57,95.94,83.9,12.96,10.49,0.58,53.31,51.04,0.21,0.16,0.08,0.18,-0.96,-0.72,-0.48,0.1028881674637017,-3.68582464908863,-3.69,44.58,-30.27,-11.85,-15.38,3228.09,10.46,165.3,7.66,1.0,23.85,1.3641350247050843,17.07,3.62,19.77,2.03,1.34,2.4,3.03,25.0,0,0,0,1,1.0
