회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,매출액영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,도입기,성숙기,성장기,쇠퇴기,부실판단
주식회사엔와이에스,66207,2022,64.28,158.31,12.12,9.11,365.79,297.48,23.23,21.91,7.65,47.25,103.65,65.03,81.15,10.38,8.05,6.31,9.03,8.84,6.94,0.13,0.0,0.0,-8.18,-12.78,1.8,-17.17,-1.97,5093.32,25.99,78.46,19.55,32.27,48.01,0.0,3.87,2.31,3.97,1.28,1.27,3.84,1.91,14.0,0,1,0,0,0.0
우면산인프라웨이(주),16708,2022,18.12,18.91,14.89,57.6,185.92,185.92,460.62,92.55,78.7,14.18,3.32,30.69,17.84,49.49,7.2,27.38,14.5,14.06,53.48,18.56,-101.91,3.4317628491654464,3.43,41.85,-7.64,-10.04,17.58,19537.54,21.55,1271.3,83.38,32.84,94.49,0.2584523884528887,46.97,0.99,15.01,0.26,0.26,0.36,0.99,26.0,0,1,0,0,0.0
주식회사신아에이치에스,18147,2022,16.97,29.4,6.79,11.33,148.85,140.33,66.65,53.97,23.09,15.82,50.82,48.2,60.01,3.92,3.16,3.87,6.08,5.32,8.7,0.14,0.0,0.0,4.33,3.05,5.55,17.21,4.14,3516.3,9.53,39.7,15.91,24.31,44.76,0.0,6.64,1.34,2.55,0.82,0.61,1.19,1.26,36.0,0,1,0,0,0.0
(주)우성테크,66488,2014,7.25,8.61,5.66,8.12,48.97,22.41,356.63,74.75,65.72,-8.35,0.33,8.02,21.9,-1.39,-0.3,-0.44,3.83,3.8,5.64,6.14,-6.489999999999999,-6.407081523489487,-6.41,-45.08,-0.29,-9.69,-4.76,919.92,10.47,14.53,15.02,-2.93,88.35,0.6967513848166426,11.93,10.67,0.94,0.67,0.67,0.76,6.16,24.0,0,1,0,0,0.0
신흥산업(주),81551,2022,16.33,359.2,6.16,5.71,247.31,237.96,60.55,43.43,1.71,39.85,3.2,66.9,62.29,13.03,8.05,7.2,10.68,9.13,8.29,-1.35,6.22,4.641029455276769,4.64,6.1,1.81,-4.57,0.64,6155.5,17.12,55.51,15.88,45.32,59.37,1.0780258532133258,28.15,1.74,3.51,1.12,1.1,3.29,1.66,26.0,0,1,0,0,0.0
주식회사유성테크,50342,2017,16.65,25.46,11.56,6.84,82.93,77.12,227.15,201.82,45.4,-10.53,2.82,51.16,30.57,21.87,6.86,3.57,11.65,11.65,6.98,1.57,0.0,0.0,-2.4,-5.28,0.8,-3.72,2.12,2156.34,21.52,65.53,12.74,28.0,65.05,0.0,6.91,3.42,5.2,1.92,1.67,3.47,3.21,25.0,0,1,0,0,0.0
(주)아모그린텍,48599,2017,8.58,17.92,7.84,4.71,81.46,63.81,1055.4,887.87,43.74,-14.25,15.35,62.6,8.66,-61.2,-8.34,-4.79,2.69,2.68,1.54,1.18,-29.35,8.84002045531245,8.79,35.09,-17.95,59.04,8.9,1401.44,2.1,6.77,1.26,-380.42,-45.07,1.663828626834017,7.17,4.12,5.59,1.74,1.73,4.01,3.06,20.0,0,1,0,0,0.0
주식회사경진이앤지,93695,2022,11.15,0.0,7.44,1.44,214.26,214.26,200.25,132.51,0.0,50.43,93.34,94.56,33.31,-9.31,-3.55,-0.64,-2.93,-3.1,-0.59,-0.03,-18.32,3.22110886653966,3.22,8.64,-44.72,10.74,-93.11,744.86,8.33,52757.52,1.62,-39.41,-35.37,5.158100297230595,11.12,5.68,4211.34,5.58,5.24,67.49,5.68,16.0,0,1,0,0,0.0
한양산업개발(주),85416,2022,6.77,10.78,4.69,4.19,88.89,62.76,225.01,100.71,43.49,-3.44,4.76,27.55,30.77,20.27,5.0,4.32,7.44,7.32,6.35,2.0,22.02,6.06514170312992,6.07,-15.53,17.49,7.45,14.15,2558.47,15.16,21.87,13.54,31.92,67.63,1.1199645287092352,8.47,5.14,1.72,1.16,1.15,1.67,3.72,21.0,0,1,0,0,0.0
유앤팩주식회사,89100,2022,28.73,53.15,8.32,10.44,148.33,123.04,40.73,40.46,15.64,13.9,24.31,42.65,71.06,8.31,6.08,7.32,5.17,5.07,6.15,0.28,-1.9699999999999989,7.302110720061707,7.3,26.57,-3.61,7.21,-3.15,3055.28,19.12,36.84,24.0,30.51,57.85,0.7967095602889566,7.08,2.53,1.49,0.83,0.82,1.36,2.09,32.0,0,1,0,0,0.0
주식회사고원화성,72223,2022,80.52,0.0,6.71,6.79,1063.24,772.55,9.09,8.95,0.0,79.03,541.5,87.23,91.67,14.62,13.27,12.74,15.64,15.17,14.59,-0.46,2.3599999999999994,11.177203564117391,11.18,3.51,125.1,-1.92,144.5,7440.81,20.55,189.73,20.81,61.24,79.54,0.9874443148164768,7.57,1.53,12.94,1.04,1.04,10.71,1.15,32.0,0,1,0,0,0.0
주식회사서진개발,89006,2021,71.09,137.94,66.4,65.76,71.96,32.71,1414.24,1272.01,48.13,-23.56,0.01,60.45,6.6,1618.78,11.7,12.81,14.15,13.45,16.96,3.92,1618.78,-35.319949706616754,-35.32,-53.88,68.05,233.28,-27.78,2282.93,21.92,193.34,21.71,59.0,83.95,1.0096535986552144,4.0,3.0,7.47,0.91,0.79,3.2,1.05,9.0,0,1,0,0,0.0
울산특수화물(주),63627,2017,12.9,15.85,8.32,8.24,80.36,80.36,181.63,168.55,52.5,-11.75,4.3,48.09,35.51,0.72,0.28,0.25,3.21,2.51,2.59,2.63,-2.4400000000000004,-7.953855572487342,-7.95,15.53,-22.54,-0.16,-18.08,1818.93,18.05,43.9,17.87,1.42,70.63,1.010360572700559,9.01,2.25,2.21,1.1,0.97,1.7,2.25,35.0,0,1,0,0,0.0
동국제관공업(주),14007,2022,119.85,0.0,6.84,11.62,1291.95,1245.2,6.05,5.92,0.0,66.53,188.37,72.11,94.3,7.03,8.48,11.16,7.53,5.68,9.59,-3.12,0.9300000000000006,1.3901613331105145,1.39,11.71,-18.16,-15.57,-4.32,2455.58,10.81,120.45,18.37,60.79,65.82,0.588414839980216,5.32,0.9,6.41,0.76,0.59,1.9,0.86,47.0,0,1,0,0,0.0
주식회사서진시스템,59087,2016,9.77,17.03,5.65,19.36,91.49,83.3,137.2,121.79,33.18,-4.37,3.07,46.98,42.16,15.23,7.38,16.43,5.91,4.29,13.76,5.44,-19.31,55.60503565977053,14.66,18.4,11.54,-5.03,-17.12,12710.22,10.84,56.38,37.15,44.23,81.95,0.729669931833799,1.38,0.73,1.37,0.45,0.31,0.58,0.67,17.0,0,1,0,0,0.0
(주)남창,67469,2022,-5.86,-6.52,-3.41,-1.63,157.15,82.05,139.11,115.93,52.25,27.71,24.48,76.19,41.82,25.46,9.5,4.56,15.7,15.38,7.72,0.86,-26.89,-9.225606038474934,-9.23,-21.52,81.99,22.54,195.19,8439.44,21.99,129.85,10.5,43.42,72.57,2.0936106016049814,10.35,5.15,15.53,2.08,1.99,11.35,2.42,25.0,0,1,0,0,0.0
주식회사우상개발,99136,2022,-1.43,-2.0,-1.49,-6.17,37.44,6.22,0.0,0.0,74.59,-65.25,0.29,39.05,0.0,0.0,1.36,5.37,7.74,7.74,31.13,19.07,0.0,0.0,5.36,-18.74,30.09,565.0,22.14,2185.54,9.45,16.62,39.0,13.77,81.68,0.0,17789.66,2.87,0.47,0.25,0.25,0.45,0.56,6.0,0,1,0,0,0.0
한일냉장(주),20230,2022,6.34,6.57,4.71,22.86,13.37,11.59,289.62,241.73,71.76,-53.75,2.1,8.3,25.67,19.3,4.65,21.9,3.49,3.36,16.79,6.79,5.5,-5.692112960569888,-5.69,-44.0,0.53,49.67,-1.57,5834.33,9.63,11.39,46.73,46.86,87.55,0.2061747632337514,10.06,2.95,0.24,0.21,0.2,0.23,1.78,45.0,0,1,0,0,0.0
주식회사와이앤비푸드농업회사법인,91401,2022,10.08,16.75,8.27,7.49,48.8,32.68,456.41,336.74,49.37,-30.99,5.4,29.53,17.97,1.67,0.37,0.27,2.12,1.29,1.14,0.6,0.0,0.0,5.55,39.83,-4.29,45.14,-5.66,5006.99,16.2,29.91,14.68,1.83,53.64,0.0,9.22,6.06,1.98,1.36,1.13,1.53,4.36,13.0,0,1,0,0,0.0
디오텍코리아,86354,2022,32.21,45.61,10.96,12.73,95.32,74.93,51.58,41.01,24.03,-1.27,52.67,25.79,65.97,7.88,6.13,5.95,6.91,6.8,7.83,0.78,-4.590000000000001,1.892190399946425,1.89,13.93,-1.72,-2.8,-2.56,3883.18,19.48,33.87,22.63,26.29,60.96,0.8608246964924307,16.54,4.62,1.46,1.03,0.87,1.15,3.55,12.0,0,1,0,0,0.0
(주)월성,81813,2022,53.0,0.0,6.74,10.6,651.47,589.87,14.56,13.83,0.0,66.57,113.65,78.64,87.29,15.28,14.34,19.83,13.09,12.36,18.12,-1.06,-0.4600000000000008,15.94210070963397,15.94,11.61,35.3,26.46,14.26,4068.44,20.36,143.28,32.04,61.91,81.87,0.6354683019863642,7.99,0.94,4.77,0.72,0.68,3.42,0.85,28.0,0,1,0,0,0.0
홍은금속(주),89768,2022,8.74,10.24,6.18,1.14,111.63,53.16,241.59,147.43,60.34,5.02,6.73,48.18,29.27,48.6,12.08,2.11,17.61,17.51,3.09,0.47,22.82,9.367076268395229,9.37,28.8,-4.08,26.3,-6.26,4774.68,25.79,51.44,4.76,44.38,81.96,5.4217390832272,32.38,25.69,10.46,5.72,5.66,10.24,12.67,25.0,0,1,0,0,0.0
신동양티씨주식회사,62151,2014,4.84,5.68,4.34,4.25,24.51,15.2,864.13,423.09,76.29,-33.13,0.97,10.76,10.37,2.43,0.25,0.25,3.41,3.4,3.38,3.19,10.32,-2.8087013916267387,-2.81,-1.89,-2.92,-27.58,-3.25,940.2,11.28,13.01,11.05,2.22,86.03,1.020198223252017,31.51,13.4,1.16,1.03,1.01,1.13,9.4,15.0,0,1,0,0,0.0
한국개발주식회사,82571,2019,5.36,5.7,4.68,56.94,274.13,39.57,697.3,165.51,82.21,36.15,2.82,56.91,12.54,-12.7,-1.71,-20.67,1.21,1.19,14.46,35.43,22.94,0.5524648227735738,0.55,-12.0,23.9,-0.59,23.6,271.6,2.79,6.5,33.95,-60.89,81.14,0.0822689087382218,1.33,0.83,0.21,0.08,0.08,0.21,0.14,9.0,0,1,0,0,0.0
