회사명,거래소코드,회계년도,감사의견코드,[U01410000]영업활동으로 인한 현금흐름(*)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),이자보상배율(이자비용),이자보상배율(순금융비용)
(주)크로스미디어,050217,2020/12,UQ,1613831,,,11.49,999999999
(주)크로스미디어,050217,2021/12,UQ,303616,,,19.51,999999999
(주)크로스미디어,050217,2022/12,UQ,306495,,,31.4,999999999
(주)크로엔,093211,2020/12,UQ,2756633,2756633,,-4.03,-8.34
(주)크로엔,093211,2021/12,UQ,-497586,-497586,,-1.62,-1.83
(주)크로엔,093211,2022/12,UQ,-427903,-427903,,0.95,1.25
(주)크리에이티브통,062341,2012/12,UQ,2996878,,,6.4,8.92
(주)크리에이티브통,062341,2013/12,UQ,4404980,,,4.47,10.87
(주)크리에이티브통,062341,2014/12,UQ,-2688613,,,-42.47,-27.14
(주)크리에이티브통,062341,2015/12,UQ,-3027049,,,-29.02,-35.14
(주)크리에이티브통,062341,2016/12,UQ,-355429,,,-4.83,-23.9
(주)크리에이티브통,062341,2017/12,UQ,609339,,,-1.03,3.24
(주)크릭앤리버엔터테인먼트,086981,2017/12,NA,1273338,,,999999999,999999999
(주)크릭앤리버엔터테인먼트,086981,2018/12,UQ,133835,,,999999999,999999999
(주)크릭앤리버엔터테인먼트,086981,2019/12,UQ,549943,,,999999999,999999999
(주)크릭앤리버엔터테인먼트,086981,2020/12,UQ,1243288,,,999999999,999999999
(주)크릭앤리버엔터테인먼트,086981,2021/12,UQ,175952,,,999999999,999999999
(주)크릭앤리버엔터테인먼트,086981,2022/12,UQ,-239139,,,999999999,999999999
(주)크린서비스,093831,2019/12,NA,621306,,,999999999,999999999
(주)크린서비스,093831,2020/12,UQ,828310,,,999999999,999999999
(주)크린서비스,093831,2021/12,UQ,956628,,,999999999,999999999
(주)크린서비스,093831,2022/12,UQ,1152255,,,999999999,999999999
(주)클리노믹스,089522,2019/12,UQ,-4466479,-4466479,-4673750,-2.67,-3.18
(주)클리어존,098542,2020/12,NA,565063,,,-42.36,999999999
(주)클리어존,098542,2021/12,UQ,545020,,,999999999,999999999
(주)클리어존,098542,2022/12,UQ,773327,,,26.63,999999999
(주)키스템프,063210,2012/12,UQ,548319,,,105.83,999999999
(주)키스템프,063210,2013/12,UQ,809037,,,70.24,999999999
(주)키스템프,063210,2014/12,UQ,737643,,,798.88,999999999
(주)키스템프,063210,2015/12,UQ,-22755,,,2197.17,999999999
(주)키스템프,063210,2016/12,UQ,706751,,,248.97,999999999
(주)키스템프,063210,2017/12,UQ,-551593,,,962.66,999999999
(주)키스템프엘비에스,094299,2019/12,NA,-285772,,,999999999,999999999
(주)키스템프엘비에스,094299,2020/12,UQ,585359,,,999999999,999999999
(주)키스템프엘비에스,094299,2021/12,UQ,648296,,,999999999,999999999
(주)키스템프엘비에스,094299,2022/12,UQ,676365,,,999999999,999999999
(주)키스템프엠엔씨에스,099375,2020/12,NA,1044264,,,999999999,999999999
(주)키스템프엠엔씨에스,099375,2021/12,UQ,638314,,,999999999,999999999
(주)키스템프엠엔씨에스,099375,2022/12,UQ,445032,,,999999999,999999999
(주)키스템프오씨에스,094347,2019/12,NA,465912,,,999999999,999999999
(주)키스템프오씨에스,094347,2020/12,UQ,140862,,,999999999,999999999
(주)키스템프오씨에스,094347,2021/12,UQ,334114,,,999999999,999999999
(주)키스템프오씨에스,094347,2022/12,UQ,786700,,,999999999,999999999
(주)킴스여행사,066344,2012/12,NA,677304,,,8.02,12.14
(주)킴스여행사,066344,2013/12,UQ,968026,,,6.79,39.72
(주)킴스여행사,066344,2014/12,UQ,-239800,,,8.19,12.17
(주)킴스여행사,066344,2015/12,NA,1386759,,,-2.42,0.32
(주)킴스여행사,066344,2016/12,UQ,93952,,,5.74,8.84
(주)킴스여행사,066344,2017/12,UQ,2535538,,,-2.63,-41.06
(주)킴스여행사,066344,2018/12,UQ,-1931296,,,4.68,11
(주)킴스여행사,066344,2019/12,UQ,-792454,,,-0.35,-6.3
(주)킴스여행사,066344,2020/12,UQ,-3011944,,,-5.6,-18.72
(주)킴스여행사,066344,2021/12,UQ,-347128,,,-1.15,-0.83
(주)킴스여행사,066344,2022/12,UQ,901650,,,0.53,-0.67
(주)타워씨앤에스,095222,2019/12,NA,361676,,,999999999,999999999
(주)타워씨앤에스,095222,2020/12,UQ,-36012,,,999999999,999999999
(주)타워씨앤에스,095222,2021/12,UQ,-527637,,,999999999,999999999
(주)타워씨앤에스,095222,2022/12,UQ,785694,,,999999999,999999999
(주)타이타늄22,015257,2012/12,UQ,2828819,,,999999999,999999999
(주)타이타늄22,015257,2013/12,UQ,3550319,,,999999999,999999999
(주)타이타늄22,015257,2014/12,UQ,5266519,,,999999999,999999999
(주)타이타늄22,015257,2015/12,UQ,4342811,,,999999999,999999999
(주)타이타늄22,015257,2016/12,UQ,-890958,,,999999999,999999999
(주)타이타늄22,015257,2017/12,UQ,1348804,,,999999999,999999999
(주)타이타늄22,015257,2018/12,UQ,1940016,,,999999999,999999999
(주)타이타늄22,015257,2019/12,UQ,5109630,,,999999999,999999999
(주)타이타늄22,015257,2020/12,UQ,-1306639,,,999999999,999999999
(주)타이타늄22,015257,2021/12,UQ,-13135759,,,-218.06,999999999
(주)탑코리아서비스,094752,2019/12,NA,1132131,,,42.88,999999999
(주)탑코리아서비스,094752,2020/12,UQ,-51647,,,12.35,999999999
(주)탑항공,019356,2012/12,UQ,-3808569,,,-93.49,999999999
(주)탑항공,019356,2013/12,UQ,-2776063,,,-38.68,999999999
(주)탑항공,019356,2014/12,UQ,-687341,,,-17.16,-24.36
(주)태광개발,045098,2012/12,UQ,-9285608,,,29.51,999999999
(주)태광개발,045098,2013/12,UQ,172128,,,9.3,999999999
(주)태광개발,045098,2014/12,UQ,3311674,,,475.33,999999999
(주)태광개발,045098,2015/12,UQ,2167079,,,-202.73,999999999
(주)태광개발,045098,2016/12,UQ,-183887,,,0.01,0.11
(주)태광개발,045098,2017/12,UQ,794850,,,1,1.19
(주)태광개발,045098,2018/12,UQ,1655137,,,1.03,1.11
(주)태광개발,045098,2019/12,UQ,1539373,,,1.09,1.4
(주)태광개발,045098,2020/12,UQ,1738204,,,1.42,1.12
(주)태광개발,045098,2021/12,UQ,913206,,,0.99,1.56
(주)태광개발,045098,2022/12,UQ,-295780,,,0.53,0.92
(주)태성티에스,104070,2021/12,NA,358436,,,999999999,999999999
(주)태성티에스,104070,2022/12,UQ,-198551,,,999999999,999999999
(주)태영,095412,2019/12,NA,781828,,,-24.05,999999999
(주)태영,095412,2020/12,UQ,597488,,,3.82,999999999
(주)태영,095412,2021/12,UQ,-47403,,,-46.72,999999999
(주)태영,095412,2022/12,UQ,-418348,,,-46.08,999999999
(주)태웅홀딩스,078147,2015/12,NA,34,,,999999999,999999999
(주)태웅홀딩스,078147,2016/12,UQ,204949,,,999999999,999999999
(주)태웅홀딩스,078147,2017/12,UQ,240426,,,999999999,999999999
(주)태웅홀딩스,078147,2018/12,UQ,215258,,,999999999,999999999
(주)태원아이앤씨,063929,2012/12,QS,-468315,,,-1.76,-1.82
(주)태원아이앤씨,063929,2013/12,UQ,-274076,,,-1.67,-1.67
(주)태원아이앤씨,063929,2014/12,DU,0,,,-1.52,-1.53
(주)태원종합기술단건축사사무소,099615,2020/12,NA,1137828,,,999999999,999999999
(주)태원종합기술단건축사사무소,099615,2021/12,UQ,2228187,,,999999999,999999999
(주)태원종합기술단건축사사무소,099615,2022/12,UQ,4778691,,,999999999,999999999
(주)태조엔지니어링,059228,2012/12,UQ,9271,,,999999999,999999999
(주)태조엔지니어링,059228,2013/12,UQ,1912852,,,999999999,999999999
(주)태조엔지니어링,059228,2014/12,UQ,-1484476,,,999999999,999999999
(주)태조엔지니어링,059228,2015/12,UQ,1073099,,,999999999,999999999
(주)태조엔지니어링,059228,2016/12,UQ,726594,,,249.3,999999999
(주)태조엔지니어링,059228,2017/12,UQ,358977,,,111.32,999999999
(주)태조엔지니어링,059228,2018/12,UQ,2911709,,,460.61,999999999
(주)태조엔지니어링,059228,2019/12,UQ,5168333,,,8053.22,999999999
(주)태조엔지니어링,059228,2020/12,UQ,-281416,,,999999999,999999999
(주)태조엔지니어링,059228,2021/12,UQ,2675977,,,999999999,999999999
(주)태조엔지니어링,059228,2022/12,UQ,4050591,,,999999999,999999999
(주)태화산업,091375,2018/12,NA,4954152,,,66.95,999999999
(주)태화산업,091375,2019/12,UQ,-1005924,,,13.78,999999999
(주)태화산업,091375,2020/12,NA,0,,,555.54,999999999
(주)태화산업,091375,2021/12,UQ,478699,,,999999999,999999999
(주)태화산업,091375,2022/12,UQ,4624381,,,849.1,999999999
(주)테라,032780,2018/12,NA,-2772,,,999999999,999999999
(주)테라,032780,2019/12,DS,-139494,,,-4914.54,-5572.82
(주)테라,032780,2020/12,DS,12092,,,999999999,999999999
(주)테라,032780,2021/12,DS,-1190818,,,999999999,999999999
(주)테라베스트,084671,2017/12,NA,-586153,,,-1.85,-1.73
(주)테라베스트,084671,2018/12,UQ,-340438,,,-0.72,-0.66
(주)테라베스트,084671,2019/12,UQ,-1724242,,,-12.06,-12.32
(주)테라베스트,084671,2020/12,UQ,-3940802,-3940802,,-12.59,-14.48
(주)테라베스트,084671,2021/12,UQ,-9792713,-9792713,-10539657,-12.08,-21.53
(주)테라베스트,084671,2022/12,UQ,-10516306,,,-70.9,-89.01
(주)테스콤엔지니어링,098150,2020/12,NA,3919134,,,5.32,6.95
(주)테스콤엔지니어링,098150,2021/12,UQ,5365344,,,9.47,10.93
(주)테스콤엔지니어링,098150,2022/12,UQ,4350141,,,7.54,7.18
(주)테크노그린,096670,2019/12,NA,-335453,,,-2.24,0.37
(주)테크노그린,096670,2020/12,QS,16356,,,2.15,2.39
(주)테크노그린,096670,2021/12,NA,56504,,,8.54,8.73
(주)테크노그린,096670,2022/12,QS,122839,,,-2.72,-3.21
(주)토마토디앤씨,060943,2012/12,UQ,219920,,,-1.76,-5.66
(주)토마토디앤씨,060943,2013/12,UQ,387019,,,-0.6,-3.09
(주)토마토디앤씨,060943,2014/12,DU,-14323,,,-3.97,-6.26
(주)토문건축사사무소,057998,2015/12,UQ,4508225,,,5.29,4.54
(주)토문건축사사무소,057998,2016/12,UQ,982326,,,15.24,19.41
(주)토문건축사사무소,057998,2017/12,UQ,1130497,,,5.2,7.09
(주)토문건축사사무소,057998,2018/12,UQ,3165611,,,50.28,64.14
(주)토문건축사사무소,057998,2019/12,UQ,1948678,,,68.97,79.37
(주)토문건축사사무소,057998,2020/12,UQ,983672,,,236.63,421.21
(주)토문건축사사무소,057998,2021/12,UQ,4325644,,,10478.87,999999999
(주)토문건축사사무소,057998,2022/12,UQ,2771957,,,34676.77,999999999
(주)토문엔지니어링건축사사무소,054602,2012/06,UQ,-564791,,,12.86,23.21
(주)토문엔지니어링건축사사무소,054602,2013/12,UQ,669035,,,6.52,7.51
(주)토문엔지니어링건축사사무소,054602,2014/12,UQ,3977906,,,7.75,8.25
(주)토문엔지니어링건축사사무소,054602,2015/12,UQ,2637408,,,129.48,999999999
(주)토문엔지니어링건축사사무소,054602,2016/12,UQ,5843947,,,111.15,115.55
(주)토문엔지니어링건축사사무소,054602,2017/12,UQ,6351994,,,12335.85,999999999
(주)토문엔지니어링건축사사무소,054602,2018/12,UQ,4135049,,,473.13,1509.57
(주)토문엔지니어링건축사사무소,054602,2019/12,UQ,1137827,,,9746.37,999999999
(주)토문엔지니어링건축사사무소,054602,2020/12,UQ,-406827,,,196.88,999999999
(주)토문엔지니어링건축사사무소,054602,2021/12,UQ,5879634,,,885.59,2130.02
(주)토문엔지니어링건축사사무소,054602,2022/12,UQ,3707580,,,36495.71,999999999
(주)토우종합거축사사무소,087842,2017/12,NA,-2981,,,-6.87,14.65
(주)토우종합거축사사무소,087842,2018/12,UQ,956311,,,4.22,7.8
(주)토우종합거축사사무소,087842,2019/12,UQ,-608585,,,-8.05,4.66
(주)토탈에스이엠시스템,093879,2019/12,NA,24379,,,-118.66,999999999
(주)토탈에스이엠시스템,093879,2020/12,UQ,-30808,,,-0.93,5.03
(주)토탈에스이엠시스템,093879,2021/12,UQ,94848,,,-1.88,5.64
(주)토탈에스이엠시스템,093879,2022/12,UQ,126435,,,8.78,18.66
(주)토펙엔지니어링건축사사무소,030337,2012/12,UQ,498270,,,2.77,14.9
(주)토펙엔지니어링건축사사무소,030337,2013/12,UQ,1868148,,,5.96,31.24
(주)토펙엔지니어링건축사사무소,030337,2014/12,UQ,3295223,,,7.41,53.23
(주)토펙엔지니어링건축사사무소,030337,2015/12,UQ,5907032,,,129.89,999999999
(주)토펙엔지니어링건축사사무소,030337,2016/12,UQ,9739052,,,2850435,999999999
(주)토펙엔지니어링건축사사무소,030337,2017/12,UQ,992905,,,2068588,999999999
(주)토펙엔지니어링건축사사무소,030337,2018/12,UQ,3645903,,,40937.42,999999999
(주)토펙엔지니어링건축사사무소,030337,2019/12,UQ,399141,,,15849.39,999999999
(주)토펙엔지니어링건축사사무소,030337,2020/12,UQ,2239936,,,14320.25,999999999
(주)토펙엔지니어링건축사사무소,030337,2021/12,UQ,2790526,,,115457.69,999999999
(주)토펙엔지니어링건축사사무소,030337,2022/12,UQ,-431147,,,999999999,999999999
(주)티비스톰,072992,2014/12,NA,-130734,,,-11.49,-10.32
(주)티비스톰,072992,2015/12,UQ,-123599,,,-0.12,-0.51
(주)티비스톰,072992,2020/12,NA,-878111,,,-14.15,-26.84
(주)티비스톰,072992,2021/12,UQ,-3339512,,,-2.39,-6.31
(주)티앤엠커뮤니케이션즈,045536,2012/12,UQ,-396838,,,-0.63,-0.63
(주)티앤엠커뮤니케이션즈,045536,2013/12,UQ,-727574,,,-0.19,-0.18
(주)티앤엠커뮤니케이션즈,045536,2014/12,UQ,-583947,,,-0.05,-0.05
(주)티앤엠커뮤니케이션즈,045536,2015/12,UQ,-434485,,,-0.06,-0.09
(주)티앤엠커뮤니케이션즈,045536,2016/12,UQ,-575139,,,-0.08,-0.15
(주)티앤엠커뮤니케이션즈,045536,2017/12,UQ,-614963,,,-0.07,-0.17
(주)티앤엠커뮤니케이션즈,045536,2018/12,UQ,-705950,,,-0.08,-0.16
(주)티앤엠커뮤니케이션즈,045536,2019/12,UQ,-837307,,,-0.05,-0.1
(주)티앤엠커뮤니케이션즈,045536,2020/12,UQ,-488702,,,-0.06,-0.12
(주)티앤엠커뮤니케이션즈,045536,2021/12,UQ,-673267,,,-0.07,-0.13
(주)티앤엠커뮤니케이션즈,045536,2022/12,UQ,-163860,,,-0.06,-0.53
(주)티엘엔지니어링,100696,2020/12,NA,-360094,,,9.18,14.02
(주)티엘엔지니어링,100696,2021/12,UQ,115969,,,10.26,10.78
(주)티엠씨,093844,2019/12,NA,359422,,,19.46,999999999
(주)티엠씨,093844,2020/12,UQ,392990,,,168.81,999999999
(주)티엠씨,093844,2021/12,UQ,1463111,,,7659.87,999999999
(주)티엠씨,093844,2022/12,UQ,1159708,,,440.29,999999999
(주)티오에스코리아,102422,2021/12,NA,280002,,,30.91,999999999
(주)티오에스코리아,102422,2022/12,UQ,771328,,,70.61,999999999
(주)티오엠네트웍,095511,2019/12,NA,599957,,,114.82,442.28
(주)티오엠네트웍,095511,2020/12,UQ,79304,,,999999999,999999999
(주)티오엠네트웍,095511,2021/12,UQ,45013,,,999999999,999999999
(주)티오이십일,097609,2020/12,NA,3805981,,,286.3,999999999
(주)티오이십일,097609,2021/12,UQ,3129795,,,999999999,999999999
(주)티오이십일,097609,2022/12,UQ,3196032,,,999999999,999999999
(주)티이솔루션,097778,2020/12,NA,4493668,,,252.07,999999999
(주)티이솔루션,097778,2021/12,UQ,5180483,,,260.68,999999999
(주)티이솔루션,097778,2022/12,UQ,2147700,,,400.5,999999999
(주)파라다이스티앤엘,072986,2014/12,NA,-4679774,,,-112.57,-119.24
(주)파라다이스티앤엘,072986,2015/12,QS,-1488938,,,-2.8,-3.02
(주)파워엠,094428,2019/12,NA,907072,,,2.1,2.2
(주)파워엠,094428,2020/12,UQ,-695180,,,1.91,2.14
(주)파워엠,094428,2021/12,UQ,-200523,,,4.08,4.52
(주)파워엠,094428,2022/12,UQ,842411,,,2.86,3.34
(주)파인스,092889,2019/12,NA,188308,,,1.07,999999999
(주)파인스,092889,2020/12,UQ,1346787,,,2.22,999999999
(주)파인스,092889,2021/12,UQ,562549,,,-0.56,4.11
(주)파인스,092889,2022/12,UQ,1526428,,,2.13,11.89
(주)판타지오,065519,2012/12,UQ,2120686,,,53,999999999
(주)퍼틸레인,098622,2020/12,NA,-380432,,,154.16,999999999
(주)퍼틸레인,098622,2021/12,UQ,4835803,,,28.31,231.1
(주)퍼틸레인,098622,2022/12,UQ,-1495840,,,11.48,39.03
(주)펨코엔지니어링건축사사무소,088799,2018/12,NA,1158392,,,130.02,999999999
(주)펨코엔지니어링건축사사무소,088799,2019/12,QS,2975637,,,19.33,71.01
(주)펨코엔지니어링건축사사무소,088799,2020/12,UQ,2272151,,,29.54,46.13
(주)펨코엔지니어링건축사사무소,088799,2021/12,UQ,3528788,,,18.55,20.38
(주)펨코엔지니어링건축사사무소,088799,2022/12,UQ,4198555,,,22.42,32.56
(주)포애드원,078247,2015/12,NA,3363818,,,62.97,139.19
(주)포애드원,078247,2016/12,UQ,-1137599,,,85.15,999999999
(주)포애드원,078247,2021/12,NA,3649301,,,40.95,999999999
(주)포애드원,078247,2022/12,QS,-4010330,,,-0.2,999999999
(주)포켓돌스튜디오,096964,2019/12,NA,3700888,,,999999999,999999999
(주)포켓돌스튜디오,096964,2020/12,UQ,-875652,,,21.07,9.57
(주)포켓돌스튜디오,096964,2021/12,UQ,171370,,,-110.71,-130.58
(주)폴렉스존,095294,2019/12,NA,921033,,,21.2,999999999
(주)폴렉스존,095294,2020/12,UQ,1846681,,,45.56,999999999
(주)폴렉스존,095294,2021/12,UQ,-56870,,,-13.21,999999999
(주)폴렉스존,095294,2022/12,UQ,1315341,,,31.83,999999999
(주)푸드죤,080895,2016/12,NA,4449582,,,65.49,272.67
(주)푸드죤,080895,2017/12,UQ,3468357,,,67.91,999999999
(주)푸드죤,080895,2018/12,UQ,2165079,,,25.88,999999999
(주)푸드죤,080895,2019/12,UQ,2476681,,,17.03,999999999
(주)푸른경남,058445,2012/12,UQ,2239587,,,0.99,1
(주)푸른경남,058445,2013/12,UQ,-41569,,,0.8,0.8
(주)푸른경남,058445,2014/12,UQ,85647,,,0.96,0.97
(주)푸른경남,058445,2015/12,UQ,-78012,,,0.95,0.96
(주)푸른경남,058445,2016/12,UQ,-11056,,,0.97,0.97
(주)푸른경남,058445,2017/12,UQ,-126057,,,0.95,0.95
(주)푸른경남,058445,2018/12,UQ,65105,,,0.99,0.99
(주)푸른경남,058445,2019/12,UQ,-46279,,,0.97,0.97
(주)푸른경남,058445,2020/12,UQ,-318719,,,-0.09,-0.09
(주)푸른경남,058445,2021/12,UQ,-140956,,,0.94,0.94
(주)푸른경남,058445,2022/12,UQ,130600,,,0.98,0.99
(주)푸른신호등,066182,2012/12,NA,2579551,,,5.2,2.17
(주)푸른신호등,066182,2013/12,UQ,-559943,,,7.37,1.58
(주)푸른안전산업,094532,2019/12,NA,415430,,,3.72,15.71
(주)푸른안전산업,094532,2020/12,QS,676497,,,22.93,14.85
(주)푸른안전산업,094532,2021/12,UQ,-1303943,,,0.23,5.94
(주)푸른안전산업,094532,2022/12,UQ,335661,,,1.22,2.04
(주)퓨얼텍케이씨,073466,2014/12,NA,-442202,,,-10.36,-11.75
(주)퓨얼텍케이씨,073466,2015/12,QS,-398642,,,0.24,1.41
(주)퓨쳐셀뱅킹,097760,2020/12,NA,0,,,-12.41,1.1
(주)퓨쳐셀뱅킹,097760,2021/12,UQ,8169594,,,-31.31,999999999
(주)퓨쳐셀뱅킹,097760,2022/12,UQ,7789405,,,-36.38,999999999
(주)프라이머원,088191,2017/12,NA,0,,,0.07,-0.19
(주)프라이머원,088191,2018/12,DS,0,,,0.8,999999999
(주)프레빌,039571,2021/12,NA,-677992,,,-0.28,-0.19
(주)프레빌,039571,2022/12,UQ,-1350976,,,-0.08,0
(주)플랜에이건축사사무소,104374,2021/12,NA,355926,,,1.56,16.26
(주)플랜에이건축사사무소,104374,2022/12,QS,45474,,,1.48,1.36
(주)플러스기획,094194,2019/12,NA,122580,,,-3.94,999999999
(주)플러스기획,094194,2020/12,UQ,483099,,,4.59,999999999
(주)플러스기획,094194,2021/12,UQ,767297,,,19.79,999999999
(주)플러스기획,094194,2022/12,UQ,-155156,,,2.87,999999999
(주)플러스앤,091335,2018/12,NA,2544357,,,1.71,1.14
(주)플러스앤,091335,2019/12,UQ,-574579,,,3.2,3.68
(주)플러스앤,091335,2020/12,UQ,-1138067,,,-13.15,-14.39
(주)플러스앤,091335,2021/12,UQ,1557528,,,-10.67,-14.61
(주)플러스앤,091335,2022/12,UQ,-2293727,,,-3.61,-3.81
(주)플레이통,069489,2013/12,NA,3390144,,,24.54,999999999
(주)플레이통,069489,2014/12,QS,1035906,,,15.42,999999999
(주)플레이통,069489,2015/12,UQ,-1332195,,,1.42,999999999
(주)플레이통,069489,2016/12,UQ,165815,,,-12.63,44.92
(주)플레이통,069489,2017/12,UQ,459662,,,-13.76,16.21
(주)플레이통,069489,2018/12,UQ,6430420,,,-4.15,35.65
(주)플레이통,069489,2019/12,UQ,-7037750,,,-10.61,-5.88
(주)피데스하우징,087212,2017/12,NA,-289958,,,1.51,1.5
(주)피데스하우징,087212,2018/12,UQ,10676,,,1.85,1.86
(주)피데스하우징,087212,2019/12,UQ,-352266,,,-1.67,-1.81
(주)피알원,094785,2019/12,NA,369223,,,378.7,999999999
(주)피알원,094785,2020/12,UQ,256894,,,4066.52,999999999
(주)피알원,094785,2021/12,UQ,3283496,,,17873.87,999999999
(주)피알원,094785,2022/12,UQ,1506102,,,9.14,999999999
(주)피앤엠코스메틱스,068431,2013/06,NA,1297528,,,1808.39,999999999
(주)피앤엠코스메틱스,068431,2014/06,UQ,232284,,,23.61,999999999
